pdf_row_id,Bounds,Page,Path,filePaths,attributes.BBox,attributes.NumCol,attributes.NumRow,attributes.Placement,attributes.SpaceAfter,attributes.BackgroundColor,attributes.BlockAlign,attributes.BorderColor,attributes.BorderStyle,attributes.BorderThickness,attributes.ColIndex,attributes.Height,attributes.InlineAlign,attributes.RowIndex,attributes.Width,HasClip,Lang,Text,TextSize,Font.alt_family_name,Font.embedded,Font.encoding,Font.family_name,Font.font_type,Font.italic,Font.monospaced,Font.name,Font.subset,Font.weight,attributes.LineHeight,attributes.TextAlign,attributes.RowSpan
650,"[42.52400207519531, 243.18899536132812, 536.6439971923828, 288.1390075683594]",23.0,//Document/P[113],,,,,,18.0,,,,,,,,,,,False,en,"To request reimbursement for Fannie Mae’s share of any advances made on the first lien mortgage loan, the servicer of a portfolio mortgage loan or MBS mortgage loan serviced under the special servicing option must submit a request for expense reimbursement to Fannie Mae. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,Justify,
651,"[42.52400207519531, 201.7530059814453, 329.48199462890625, 225.48300170898438]",23.0,//Document/H2[39],,,,,,18.0,,,,,,,,,,,False,en,Subordination of Second Lien Mortgage Loan ,14.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.75,,
652,"[42.52400207519531, 128.78900146484375, 552.4340057373047, 187.73899841308594]",23.0,//Document/P[114],,,,,,13.25,,,,,,,,,,,False,en,"When a first lien mortgage loan is being refinanced, the second lien mortgage loan holder may be asked to execute a subordination agreement, which keeps the second lien mortgage loan in its original lien position even though it will predate the new first lien mortgage loan. The servicer should restrict the degree of subordination as much as possible. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,,
653,"[42.52400207519531, 103.58900451660156, 451.4040069580078, 120.53900146484375]",23.0,//Document/P[115],,,,,,18.0,,,,,,,,,,,False,en,The servicer may consider the following guidelines when evaluating a subordination oﬀer. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
654,"[53.27799987792969, 364.9389953613281, 539.9980010986328, 772.8190002441406]",24.0,//Document/Table[13],['tables/fileoutpart12.xlsx'],"[42.47829999999885, 354.2299999999959, 553.0569999999716, 788.7319999999891]",2.0,3.0,Block,16.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,"[123.50799560546875, 756.9190063476562, 205.1280059814453, 772.8190002441406]",24.0,//Document/Table[13]/TR/TH,,"[42.47829999999885, 748.6539999999804, 283.4279999999999, 788.7319999999891]",,,,,"[1, 1, 1]",Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.875, 0.375, 0, 0.375]",0.0,40.125,Center,0.0,241.0,,,,,,,,,,,,,,,,,
656,"[123.50799560546875, 756.9190063476562, 205.1280059814453, 772.8190002441406]",24.0,//Document/Table[13]/TR/TH/P,,,,,,,,,,,,,,,,,False,en,If Fannie Mae... ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,,
657,"[368.25799560546875, 756.9190063476562, 469.8580017089844, 772.8190002441406]",24.0,//Document/Table[13]/TR/TH[2],,"[282.58899999999267, 748.6539999999804, 553.8969999999972, 788.7319999999891]",,,,,"[1, 1, 1]",Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.875, 0.375, 0.375, 0.875]",1.0,40.125,Center,0.0,271.25,,,,,,,,,,,,,,,,,
658,"[368.25799560546875, 756.9190063476562, 469.8580017089844, 772.8190002441406]",24.0,//Document/Table[13]/TR/TH[2]/P,,,,,,,,,,,,,,,,,False,en,Then the servicer... ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,,
659,"[53.27799987792969, 649.6889953613281, 266.3580017089844, 682.6390075683594]",24.0,//Document/Table[13]/TR[2]/TD,,"[42.47829999999885, 582.9409999999916, 283.4279999999999, 749.493999999977]",,,,,"[1, 1, 1]",Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,166.375,Start,1.0,241.0,,,,,,,,,,,,,,,,,
660,"[53.27799987792969, 649.6889953613281, 266.3580017089844, 682.6390075683594]",24.0,//Document/Table[13]/TR[2]/TD/P,,,,,,,,,,,,,,,,,False,en,is not providing the funds to refinance the first lien mortgage loan ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.0,,
661,"[293.6179962158203, 593.6889953613281, 529.2980041503906, 738.6390075683594]",24.0,//Document/Table[13]/TR[2]/TD[2],,"[282.58899999999267, 582.9409999999916, 553.8969999999972, 749.493999999977]",,,,,"[1, 1, 1]",Before,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,166.375,Start,1.0,271.25,,,,,,,,,,,,,,,,,
662,"[293.6179962158203, 657.6889953613281, 529.2980041503906, 738.6390075683594]",24.0,//Document/Table[13]/TR[2]/TD[2]/P/Sub,,,,,Block,,,,,,,,,,,,False,,should agree to subordinate Fannie Mae’s interest only if the combined unpaid balances of the second lien mortgage loan and the new first lien mortgage loan represent 80% or less of the current appraised value of the property. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
663,"[293.6179962158203, 593.6889953613281, 528.6479949951172, 658.6390075683594]",24.0,//Document/Table[13]/TR[2]/TD[2]/P/Sub[2],,,,,Block,,,,,,,,,,,,False,,The servicer may require that a portion of the proceeds from the refinancing be applied to reduce the unpaid balance of Fannie Mae’s second lien mortgage loan. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
664,"[53.27799987792969, 452.9389953613281, 267.8679962158203, 485.8890075683594]",24.0,//Document/Table[13]/TR[3]/TD,,"[42.47829999999885, 354.2299999999959, 283.4279999999999, 583.7809999999881]",,,,,"[1, 1, 1]",Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'None', 'None', 'Solid']","[0.375, 0, 0, 0.375]",0.0,229.375,Start,2.0,241.0,,,,,,,,,,,,,,,,,
665,"[53.27799987792969, 452.9389953613281, 267.8679962158203, 485.8890075683594]",24.0,//Document/Table[13]/TR[3]/TD/P,,,,,,,,,,,,,,,,,False,en,is providing the funds to refinance the first lien mortgage loan ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.125,,
666,"[293.6179962158203, 364.9389953613281, 539.9980010986328, 573.8890075683594]",24.0,//Document/Table[13]/TR[3]/TD[2],,"[282.58899999999267, 354.2299999999959, 553.8969999999972, 583.7809999999881]",,,,,"[1, 1, 1]",Before,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'None', 'Solid', 'Solid']","[0.375, 0, 0.375, 0.875]",1.0,229.375,Start,2.0,271.25,,,,,,,,,,,,,,,,,
667,"[293.6179962158203, 364.9389953613281, 539.9980010986328, 573.8890075683594]",24.0,//Document/Table[13]/TR[3]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,"should consolidate the first and second lien mortgage loans or work to ensure the second lien is paid in full. Otherwise, the servicer may agree to subordinate Fannie Mae’s interest as long as the combined unpaid balances of the second lien mortgage loan and the new first lien mortgage loan do not exceed Fannie Mae’s underwriting guidelines for single-family first lien mortgage loans and represent 80% or less of the current appraised value of the property. To meet these requirements, it may be necessary to apply funds toward the reduction of the second lien mortgage loan debt, reduce the amount of the new first lien mortgage loan, or both. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.0,,
668,"[42.52400207519531, 243.98899841308594, 554.6139984130859, 344.9389953613281]",24.0,//Document/P[116],,,,,,18.0,,,,,,,,,,,False,en,"When a borrower who has an FHA Title I home improvement loan refinances their existing first lien mortgage loan to obtain a lower interest rate or a longer term, the servicer may agree to subordinate the Title I loan to the new refinance mortgage loan (without obtaining Fannie Mae’s or FHA’s prior written consent) as long as the amount of the new refinanced mortgage loan is not greater than the sum of the existing first lien mortgage loan and reasonable financing or closing costs. If the borrower is refinancing for any other reason, the servicer must obtain FHA’s written authorization to subordinate the Title I loan to the new first lien mortgage loan in order to ensure that the security value of the Title I loan is not impaired or reduced. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,,
669,"[42.52400207519531, 176.93499755859375, 509.052001953125, 204.05499267578125]",24.0,//Document/H1[12],,,,,,18.0,,,,,,,,,,,False,en,"A2-1-09, Compliance with Requirements and Laws (04/12/2023) ",16.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,19.25,,
670,"[42.52400207519531, 86.98899841308594, 284.3840026855469, 103.93899536132812]",24.0,//Document/P[117],,,,,,18.0,,,,,,,,,,,False,en,See the Selling Guide for the following requirements: ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
671,"[63.17399597167969, 772.1869964599609, 67.27400207519531, 776.2870025634766]",25.0,//Document/L[34]/LI/Lbl/Figure,,"[63.47739999999976, 772.292999999976, 67.19729999999981, 776.0129999999772]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,"[72.52400207519531, 752.1889953613281, 510.41400146484375, 783.1390075683594]",25.0,//Document/L[34]/LI/LBody,,,,,,,,,,,,,,,,,False,,"Selling Guide A3-2-01, Compliance with Laws for requirements related to general information on compliance with laws, reporting requirements, and data breach incident requirements. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
673,"[63.17399597167969, 738.1869964599609, 67.27400207519531, 742.2870025634766]",25.0,//Document/L[34]/LI[2]/Lbl/Figure,,"[63.47739999999976, 738.3339999999735, 67.19729999999981, 742.0539999999746]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,"[72.52400207519531, 718.1889953613281, 545.7339935302734, 749.1390075683594]",25.0,//Document/L[34]/LI[2]/LBody,,,,,,,,,,,,,,,,,False,,"Selling Guide A3-4-01, Confidentiality of Information for requirements related to the use and handling of confidential information. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
675,"[42.52400207519531, 676.6529998779297, 248.98199462890625, 700.3829956054688]",25.0,//Document/H2[40],,,,,,18.0,,,,,,,,,,,False,en,Recent Related Announcements ,14.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.75,,
676,"[42.52400207519531, 645.6889953613281, 501.2740020751953, 662.6390075683594]",25.0,//Document/P[118],,,,,,18.0,,,,,,,,,,,False,en,The table below provides references to recently issued Announcements that are related to this topic. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
677,"[53.27400207519531, 502.48899841308594, 458.33399963378906, 627.1190032958984]",25.0,//Document/Table[14],['tables/fileoutpart13.xlsx'],"[42.47829999999885, 491.7439999999915, 553.0569999999716, 636.8179999999993]",2.0,4.0,Block,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,"[133.3939971923828, 611.218994140625, 217.6540069580078, 627.1190032958984]",25.0,//Document/Table[14]/TR/TH,,"[42.47829999999885, 602.3799999999756, 305.7479999999923, 636.8179999999993]",,,,,"[1, 1, 1]",Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.875, 0.375, 0, 0.375]",0.0,34.5,Center,0.0,263.25,,,,,,,,,,,,,,,,,
679,"[133.3939971923828, 611.218994140625, 217.6540069580078, 627.1190032958984]",25.0,//Document/Table[14]/TR/TH/P,,,,,,,,,,,,,,,,,False,en,Announcements ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,,
680,"[402.1940002441406, 611.218994140625, 458.33399963378906, 627.1190032958984]",25.0,//Document/Table[14]/TR/TH[2],,"[304.9079999999958, 602.3799999999756, 553.8969999999972, 636.8179999999993]",,,,,"[1, 1, 1]",Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.875, 0.375, 0.375, 0.875]",1.0,34.5,Center,0.0,249.0,,,,,,,,,,,,,,,,,
681,"[402.1940002441406, 611.218994140625, 458.33399963378906, 627.1190032958984]",25.0,//Document/Table[14]/TR/TH[2]/P,,,,,,,,,,,,,,,,,False,en,Issue Date ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,,
682,"[53.27400207519531, 575.9889984130859, 186.06399536132812, 592.9389953613281]",25.0,//Document/Table[14]/TR[2]/TD,,"[42.47829999999885, 566.380999999994, 305.7479999999923, 603.2199999999721]",,,,,"[1, 1, 1]",Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,36.875,Start,1.0,263.25,,,,,,,,,,,,,,,,,
683,"[53.27400207519531, 575.9889984130859, 186.06399536132812, 592.9389953613281]",25.0,//Document/Table[14]/TR[2]/TD/P/Reference,,,,,,,,,,,,,,,,,False,en,(<https://singlefamily.fanniemae.com/media/document/pdf/announcement-svc-2023-02-servicing-guide-update>)Announcement SVC-2023-02 ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
684,"[316.0140075683594, 575.9889984130859, 381.9739990234375, 592.9389953613281]",25.0,//Document/Table[14]/TR[2]/TD[2],,"[304.9079999999958, 566.380999999994, 553.8969999999972, 603.2199999999721]",,,,,"[1, 1, 1]",Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,36.875,Start,1.0,249.0,,,,,,,,,,,,,,,,,
685,"[316.0140075683594, 575.9889984130859, 381.9739990234375, 592.9389953613281]",25.0,//Document/Table[14]/TR[2]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,"April 12, 2023 ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
686,"[53.27400207519531, 539.2389984130859, 186.06399536132812, 556.1889953613281]",25.0,//Document/Table[14]/TR[3]/TD,,"[42.47829999999885, 528.9429999999993, 305.7479999999923, 567.2209999999905]",,,,,"[1, 1, 1]",Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,38.25,Start,2.0,263.25,,,,,,,,,,,,,,,,,
687,"[53.27400207519531, 539.2389984130859, 186.06399536132812, 556.1889953613281]",25.0,//Document/Table[14]/TR[3]/TD/P/Reference,,,,,,,,,,,,,,,,,False,en,(<https://singlefamily.fanniemae.com/media/document/pdf/announcement-svc-2022-01-servicing-guide-update>)Announcement SVC-2022-01 ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
688,"[316.0140075683594, 539.2389984130859, 396.0540008544922, 556.1889953613281]",25.0,//Document/Table[14]/TR[3]/TD[2],,"[304.9079999999958, 528.9429999999993, 553.8969999999972, 567.2209999999905]",,,,,"[1, 1, 1]",Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,38.25,Start,2.0,249.0,,,,,,,,,,,,,,,,,
689,"[316.0140075683594, 539.2389984130859, 396.0540008544922, 556.1889953613281]",25.0,//Document/Table[14]/TR[3]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,"February 9, 2022 ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
690,"[53.27400207519531, 502.48899841308594, 186.06399536132812, 519.4389953613281]",25.0,//Document/Table[14]/TR[4]/TD,,"[42.47829999999885, 491.7439999999915, 305.7479999999923, 529.7829999999958]",,,,,"[1, 1, 1]",Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'None', 'None', 'Solid']","[0.375, 0, 0, 0.375]",0.0,38.0,Start,3.0,263.25,,,,,,,,,,,,,,,,,
691,"[53.27400207519531, 502.48899841308594, 186.06399536132812, 519.4389953613281]",25.0,//Document/Table[14]/TR[4]/TD/P/Reference,,,,,,,,,,,,,,,,,False,en,(<https://www.fanniemae.com/content/announcement/svc1801.pdf>)Announcement SVC-2018-01 ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
692,"[316.0140075683594, 502.48899841308594, 401.7740020751953, 519.4389953613281]",25.0,//Document/Table[14]/TR[4]/TD[2],,"[304.9079999999958, 491.7439999999915, 553.8969999999972, 529.7829999999958]",,,,,"[1, 1, 1]",Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'None', 'Solid', 'Solid']","[0.375, 0, 0.375, 0.875]",1.0,38.0,Start,3.0,249.0,,,,,,,,,,,,,,,,,
693,"[316.0140075683594, 502.48899841308594, 401.7740020751953, 519.4389953613281]",25.0,//Document/Table[14]/TR[4]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,"February 14, 2018 ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
694,"[42.52400207519531, 454.3730010986328, 428.60400390625, 479.81300354003906]",25.0,//Document/H1[13],,,,,,18.0,,,,,,,,,,,False,en,"Chapter A2-2, Refinance and Lending Practices ",16.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,19.25,,
695,"[42.52400207519531, 409.9429931640625, 122.56199645996094, 433.6730041503906]",25.0,//Document/H2[41],,,,,,18.0,,,,,,,,,,,False,en,Introduction ,14.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.75,,
696,"[42.52400207519531, 378.97900390625, 339.0140075683594, 395.9290008544922]",25.0,//Document/P[119],,,,,,18.0,,,,,,,,,,,False,en,This chapter contains information on refinance lending practices. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
697,"[42.52400207519531, 295.3249969482422, 446.4759979248047, 322.44500732421875]",25.0,//Document/H1[14],,,,,,18.0,,,,,,,,,,,False,en,"A2-2-01, Refinance and Lending Practices (02/14/2018) ",16.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,19.25,,
