pdf_row_id,Bounds,Page,Path,filePaths,attributes.BBox,attributes.NumCol,attributes.NumRow,attributes.Placement,attributes.SpaceAfter,attributes.BackgroundColor,attributes.BlockAlign,attributes.BorderColor,attributes.BorderStyle,attributes.BorderThickness,attributes.ColIndex,attributes.Height,attributes.InlineAlign,attributes.RowIndex,attributes.Width,HasClip,Lang,Text,TextSize,Font.alt_family_name,Font.embedded,Font.encoding,Font.family_name,Font.font_type,Font.italic,Font.monospaced,Font.name,Font.subset,Font.weight,attributes.LineHeight,Kids,Reference,attributes.TextAlign,attributes.RowSpan
984,"[63.17399597167969, 570.7890014648438, 431.8139953613281, 687.7389984130859]",22.0,//Document/L[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'Bounds': [63.17399597167969, 676.7870025634766, 67.27400207519531, 680.8869934082031], 'Page': 22, 'Path': '//Document/L[32]/LI/Lbl/Figure', 'attributes': {'BBox': [63.47739999999976, 676.8969999999972, 67.19729999999981, 680.6169999999984]}}, {'Bounds': [72.52400207519531, 670.7890014648438, 431.8139953613281, 687.7389984130859], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': False, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed', 'subset': True, 'weight': 400}, 'HasClip': False, 'Page': 22, 'Path': '//Document/L[32]/LI/LBody', 'Text': 'the payment of real estate taxes and/or property or flood insurance premiums, ', 'TextSize': 10.0}, {'Bounds': [63.17399597167969, 670.7890014648438, 431.8139953613281, 687.7389984130859], 'Lang': 'en', 'Page': 22, 'Path': '//Document/L[32]/LI', 'attributes': {'LineHeight': 12, 'SpaceAfter': 8}}, {'Bounds': [63.17399597167969, 656.7870025634766, 67.27400207519531, 660.8869934082031], 'Page': 22, 'Path': '//Document/L[32]/LI[2]/Lbl/Figure', 'attributes': {'BBox': [63.47739999999976, 656.9779999999737, 67.19729999999981, 660.6969999999856]}}, {'Bounds': [72.52400207519531, 650.7890014648438, 225.3040008544922, 667.7389984130859], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': False, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed', 'subset': True, 'weight': 400}, 'HasClip': False, 'Page': 22, 'Path': '//Document/L[32]/LI[2]/LBody', 'Text': 'property management expenses, ', 'TextSize': 10.0}, {'Bounds': [63.17399597167969, 650.7890014648438, 225.3040008544922, 667.7389984130859], 'Lang': 'en', 'Page': 22, 'Path': '//Document/L[32]/LI[2]', 'attributes': {'LineHeight': 12, 'SpaceAfter': 8}}, {'Bounds': [63.17399597167969, 636.7870025634766, 67.27400207519531, 640.8869934082031], 'Page': 22, 'Path': '//Document/L[32]/LI[3]/Lbl/Figure', 'attributes': {'BBox': [63.47739999999976, 636.9379999999946, 67.19729999999981, 640.6579999999958]}}, {'Bounds': [72.52400207519531, 630.7890014648438, 136.82400512695312, 647.7389984130859], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': False, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed', 'subset': True, 'weight': 400}, 'HasClip': False, 'Page': 22, 'Path': '//Document/L[32]/LI[3]/LBody', 'Text': 'maintenance, ', 'TextSize': 10.0}, {'Bounds': [63.17399597167969, 630.7890014648438, 136.82400512695312, 647.7389984130859], 'Lang': 'en', 'Page': 22, 'Path': '//Document/L[32]/LI[3]', 'attributes': {'LineHeight': 12, 'SpaceAfter': 7.875}}, {'Bounds': [63.17399597167969, 616.7870025634766, 67.27400207519531, 620.8869934082031], 'Page': 22, 'Path': '//Document/L[32]/LI[4]/Lbl/Figure', 'attributes': {'BBox': [63.47739999999976, 616.8989999999758, 67.19729999999981, 620.618999999977]}}, {'Bounds': [72.52400207519531, 610.7890014648438, 109.23399353027344, 627.7389984130859], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': False, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed', 'subset': True, 'weight': 400}, 'HasClip': False, 'Page': 22, 'Path': '//Document/L[32]/LI[4]/LBody', 'Text': 'repairs, ', 'TextSize': 10.0}, {'Bounds': [63.17399597167969, 610.7890014648438, 109.23399353027344, 627.7389984130859], 'Lang': 'en', 'Page': 22, 'Path': '//Document/L[32]/LI[4]', 'attributes': {'LineHeight': 12, 'SpaceAfter': 8}}, {'Bounds': [63.17399597167969, 596.7870025634766, 67.27400207519531, 600.8869934082031], 'Page': 22, 'Path': '//Document/L[32]/LI[5]/Lbl/Figure', 'attributes': {'BBox': [63.47739999999976, 596.9799999999814, 67.19729999999981, 600.6999999999825]}}, {'Bounds': [72.52400207519531, 590.7890014648438, 187.41400146484375, 607.7389984130859], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': False, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed', 'subset': True, 'weight': 400}, 'HasClip': False, 'Page': 22, 'Path': '//Document/L[32]/LI[5]/LBody', 'Text': 'prevention of waste, and ', 'TextSize': 10.0}, {'Bounds': [63.17399597167969, 590.7890014648438, 187.41400146484375, 607.7389984130859], 'Lang': 'en', 'Page': 22, 'Path': '//Document/L[32]/LI[5]', 'attributes': {'LineHeight': 12, 'SpaceAfter': 8}}, {'Bounds': [63.17399597167969, 576.7870025634766, 67.27400207519531, 580.8869934082031], 'Page': 22, 'Path': '//Document/L[32]/LI[6]/Lbl/Figure', 'attributes': {'BBox': [63.47739999999976, 576.9409999999916, 67.19729999999981, 580.6609999999928]}}, {'Bounds': [72.52400207519531, 570.7890014648438, 247.29400634765625, 587.7389984130859], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': False, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed', 'subset': True, 'weight': 400}, 'HasClip': False, 'Page': 22, 'Path': '//Document/L[32]/LI[6]/LBody', 'Text': 'capital improvements to the property. ', 'TextSize': 10.0}, {'Bounds': [63.17399597167969, 570.7890014648438, 247.29400634765625, 587.7389984130859], 'Lang': 'en', 'Page': 22, 'Path': '//Document/L[32]/LI[6]', 'attributes': {'LineHeight': 12, 'SpaceAfter': 14.25}}]",,,
985,"[63.17399597167969, 676.7870025634766, 67.27400207519531, 680.8869934082031]",22.0,//Document/L[32]/LI/Lbl/Figure,,"[63.47739999999976, 676.8969999999972, 67.19729999999981, 680.6169999999984]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,"[72.52400207519531, 670.7890014648438, 431.8139953613281, 687.7389984130859]",22.0,//Document/L[32]/LI/LBody,,,,,,,,,,,,,,,,,False,,"the payment of real estate taxes and/or property or flood insurance premiums, ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,,,
987,"[63.17399597167969, 670.7890014648438, 431.8139953613281, 687.7389984130859]",22.0,//Document/L[32]/LI,,,,,,8.0,,,,,,,,,,,,en,,,,,,,,,,,,,12.0,,,,
988,"[63.17399597167969, 656.7870025634766, 67.27400207519531, 660.8869934082031]",22.0,//Document/L[32]/LI[2]/Lbl/Figure,,"[63.47739999999976, 656.9779999999737, 67.19729999999981, 660.6969999999856]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,"[72.52400207519531, 650.7890014648438, 225.3040008544922, 667.7389984130859]",22.0,//Document/L[32]/LI[2]/LBody,,,,,,,,,,,,,,,,,False,,"property management expenses, ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,,,
990,"[63.17399597167969, 650.7890014648438, 225.3040008544922, 667.7389984130859]",22.0,//Document/L[32]/LI[2],,,,,,8.0,,,,,,,,,,,,en,,,,,,,,,,,,,12.0,,,,
991,"[63.17399597167969, 636.7870025634766, 67.27400207519531, 640.8869934082031]",22.0,//Document/L[32]/LI[3]/Lbl/Figure,,"[63.47739999999976, 636.9379999999946, 67.19729999999981, 640.6579999999958]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,"[72.52400207519531, 630.7890014648438, 136.82400512695312, 647.7389984130859]",22.0,//Document/L[32]/LI[3]/LBody,,,,,,,,,,,,,,,,,False,,"maintenance, ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,,,
993,"[63.17399597167969, 630.7890014648438, 136.82400512695312, 647.7389984130859]",22.0,//Document/L[32]/LI[3],,,,,,7.875,,,,,,,,,,,,en,,,,,,,,,,,,,12.0,,,,
994,"[63.17399597167969, 616.7870025634766, 67.27400207519531, 620.8869934082031]",22.0,//Document/L[32]/LI[4]/Lbl/Figure,,"[63.47739999999976, 616.8989999999758, 67.19729999999981, 620.618999999977]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,"[72.52400207519531, 610.7890014648438, 109.23399353027344, 627.7389984130859]",22.0,//Document/L[32]/LI[4]/LBody,,,,,,,,,,,,,,,,,False,,"repairs, ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,,,
996,"[63.17399597167969, 610.7890014648438, 109.23399353027344, 627.7389984130859]",22.0,//Document/L[32]/LI[4],,,,,,8.0,,,,,,,,,,,,en,,,,,,,,,,,,,12.0,,,,
997,"[63.17399597167969, 596.7870025634766, 67.27400207519531, 600.8869934082031]",22.0,//Document/L[32]/LI[5]/Lbl/Figure,,"[63.47739999999976, 596.9799999999814, 67.19729999999981, 600.6999999999825]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,"[72.52400207519531, 590.7890014648438, 187.41400146484375, 607.7389984130859]",22.0,//Document/L[32]/LI[5]/LBody,,,,,,,,,,,,,,,,,False,,"prevention of waste, and ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,,,
999,"[63.17399597167969, 590.7890014648438, 187.41400146484375, 607.7389984130859]",22.0,//Document/L[32]/LI[5],,,,,,8.0,,,,,,,,,,,,en,,,,,,,,,,,,,12.0,,,,
1000,"[63.17399597167969, 576.7870025634766, 67.27400207519531, 580.8869934082031]",22.0,//Document/L[32]/LI[6]/Lbl/Figure,,"[63.47739999999976, 576.9409999999916, 67.19729999999981, 580.6609999999928]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,"[72.52400207519531, 570.7890014648438, 247.29400634765625, 587.7389984130859]",22.0,//Document/L[32]/LI[6]/LBody,,,,,,,,,,,,,,,,,False,,capital improvements to the property. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,,,
1002,"[63.17399597167969, 570.7890014648438, 247.29400634765625, 587.7389984130859]",22.0,//Document/L[32]/LI[6],,,,,,14.25,,,,,,,,,,,,en,,,,,,,,,,,,,12.0,,,,
1003,"[42.52400207519531, 528.5890045166016, 524.9440002441406, 559.5390014648438]",22.0,//Document/P[108],,,,,,11.25,,,,,,,,,,,False,en,The servicer must advance funds to reinstate or satisfy the first lien mortgage loan with conventional MI if required by the mortgage insurer as a condition for claim filing. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,13.875,,,,
1004,"[42.52400207519531, 461.3890075683594, 554.6239929199219, 520.3390045166016]",22.0,//Document/P[109],,,,,,16.0,,,,,,,,,,,,en,,,,,,,,,,,,,14.0,"[{'Bounds': [42.52400207519531, 503.86900329589844, 264.90406799316406, 519.7689971923828], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': False, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed-Bold', 'subset': True, 'weight': 700}, 'HasClip': False, 'Page': 22, 'Path': '//Document/P[109]/Span', 'Text': 'Advances for Second Lien Mortgage Loans: ', 'TextSize': 10.0}, {'Bounds': [42.52400207519531, 461.3890075683594, 554.6239929199219, 520.3390045166016], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': False, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed', 'subset': True, 'weight': 400}, 'HasClip': False, 'Page': 22, 'Path': '//Document/P[109]', 'Text': 'Whenever the servicer advances funds for the protection of the security, appropriate arrangements should be made for the borrower to repay the advance. If the mortgage loan is current and the borrower cannot or will not repay the advance in a lump-sum payment or in installments, the servicer may make the advance, as described in the following table. ', 'TextSize': 10.0}]",,Justify,
1005,"[42.52400207519531, 503.86900329589844, 264.90406799316406, 519.7689971923828]",22.0,//Document/P[109]/Span,,,,,,,,,,,,,,,,,False,,Advances for Second Lien Mortgage Loans: ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,,,,,
1006,"[42.52400207519531, 461.3890075683594, 554.6239929199219, 520.3390045166016]",22.0,//Document/P[109],,,,,,,,,,,,,,,,,False,,"Whenever the servicer advances funds for the protection of the security, appropriate arrangements should be made for the borrower to repay the advance. If the mortgage loan is current and the borrower cannot or will not repay the advance in a lump-sum payment or in installments, the servicer may make the advance, as described in the following table. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,,,
1007,"[53.264007568359375, 114.17900085449219, 542.3639984130859, 442.8190002441406]",22.0,//Document/Table[11],['tables/fileoutpart10.xlsx'],"[42.47829999999885, 103.43999999999869, 553.0569999999716, 452.3859999999986]",3.0,4.0,Block,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,"[70.60400390625, 414.91900634765625, 178.35400390625, 442.8190002441406]",22.0,//Document/Table[11]/TR/TH,,"[42.47829999999885, 406.5479999999952, 202.67199999999866, 452.3859999999986]",,,,,,Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.875, 0.375, 0, 0.375]",0.0,45.875,Center,0.0,160.25,,,,,,,,,,,,,,,,,,,
1009,"[70.60400390625, 414.91900634765625, 178.35400390625, 442.8190002441406]",22.0,//Document/Table[11]/TR/TH/P,,,,,,,,,,,,,,,,,False,en,If the second lien mortgage loan is a... ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,,,Center,
1010,"[275.6340026855469, 426.91900634765625, 308.20399475097656, 442.8190002441406]",22.0,//Document/Table[11]/TR/TH[2],,"[201.83199999999488, 406.5479999999952, 377.74499999999534, 452.3859999999986]",,,,,,Before,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.875, 0.375, 0.375, 0.375]",1.0,45.875,Center,0.0,175.875,,,,,,,,,,,,,,,,,,,
1011,"[275.6340026855469, 426.91900634765625, 308.20399475097656, 442.8190002441406]",22.0,//Document/Table[11]/TR/TH[2]/P,,,,,,,,,,,,,,,,,False,en,And... ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,,,,
1012,"[415.5240020751953, 426.91900634765625, 517.1239929199219, 442.8190002441406]",22.0,//Document/Table[11]/TR/TH[3],,"[376.90499999999884, 406.5479999999952, 553.8969999999972, 452.3859999999986]",,,,,,Before,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.875, 0.375, 0.375, 0.875]",2.0,45.875,Center,0.0,177.0,,,,,,,,,,,,,,,,,,,
1013,"[415.5240020751953, 426.91900634765625, 517.1239929199219, 442.8190002441406]",22.0,//Document/Table[11]/TR/TH[3]/P,,,,,,,,,,,,,,,,,False,en,Then the servicer... ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,,,,
1014,"[53.264007568359375, 289.3090057373047, 162.25399780273438, 306.2590026855469]",22.0,//Document/Table[11]/TR[2]/TD,,"[42.47829999999885, 189.71699999999691, 202.67199999999866, 407.38799999999173]",,,,,,Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,217.625,Start,1.0,160.25,,,,,,,,,,,,,,,,,,,2.0
1015,"[53.264007568359375, 289.3090057373047, 162.25399780273438, 306.2590026855469]",22.0,//Document/Table[11]/TR[2]/TD/P,,,,,,,,,,,,,,,,,False,en,portfolio mortgage loan ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,,,
1016,"[213.9340057373047, 307.6790008544922, 355.16400146484375, 372.6289978027344]",22.0,//Document/Table[11]/TR[2]/TD[2],,"[201.83199999999488, 274.79299999999057, 377.74499999999534, 407.38799999999173]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,0.375,1.0,132.625,Start,1.0,175.875,,,,,,,,,,,,,,,,,,,
1017,"[213.9340057373047, 307.6790008544922, 355.16400146484375, 372.6289978027344]",22.0,//Document/Table[11]/TR[2]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,"the mortgage loan instrument, local laws, and government regulations allow the capitalization of advances ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.0,,,,
1018,"[388.1540069580078, 284.8090057373047, 542.3639984130859, 396.6289978027344]",22.0,//Document/Table[11]/TR[2]/TD[3],,"[376.90499999999884, 274.79299999999057, 553.8969999999972, 407.38799999999173]",,,,,,Before,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",2.0,132.625,Start,1.0,177.0,,,,,,,,,,,,,,,,,,,
1019,"[388.1540069580078, 379.6790008544922, 537.8840026855469, 396.6289978027344]",22.0,//Document/Table[11]/TR[2]/TD[3]/P,,,,,,,,,,,,,,,,,False,en,should capitalize its advance by: ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,,,
1020,"[388.1540069580078, 284.8090057373047, 542.3639984130859, 380.6289978027344]",22.0,//Document/Table[11]/TR[2]/TD[3]/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'Bounds': [388.1540069580078, 363.6790008544922, 396.73402404785156, 380.6289978027344], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': False, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed', 'subset': True, 'weight': 400}, 'HasClip': False, 'Page': 22, 'Path': '//Document/Table[11]/TR[2]/TD[3]/L/LI/Lbl', 'Text': '1.', 'TextSize': 10.0}, {'Bounds': [388.1540069580078, 347.6790008544922, 537.5240020751953, 380.6289978027344], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': False, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed', 'subset': True, 'weight': 400}, 'HasClip': False, 'Page': 22, 'Path': '//Document/Table[11]/TR[2]/TD[3]/L/LI/LBody', 'Text': ' increasing the UPB by the amount of its advance, and then ', 'TextSize': 10.0}, {'Bounds': [388.1540069580078, 347.6790008544922, 537.5240020751953, 380.6289978027344], 'Lang': 'en', 'Page': 22, 'Path': '//Document/Table[11]/TR[2]/TD[3]/L/LI', 'attributes': {'LineHeight': 16.125}}, {'Bounds': [388.1540069580078, 331.6790008544922, 396.73402404785156, 348.6289978027344], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': False, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed', 'subset': True, 'weight': 400}, 'HasClip': False, 'Page': 22, 'Path': '//Document/Table[11]/TR[2]/TD[3]/L/LI[2]/Lbl', 'Text': '2.', 'TextSize': 10.0}, {'Bounds': [388.1540069580078, 299.6790008544922, 526.2039947509766, 348.6289978027344], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': False, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed', 'subset': True, 'weight': 400}, 'HasClip': False, 'Page': 22, 'Path': '//Document/Table[11]/TR[2]/TD[3]/L/LI[2]/LBody', 'Text': ' requesting that Fannie Mae reimburse it for Fannie Mae’s share of the advance, via ', 'TextSize': 10.0}, {'Bounds': [388.1540069580078, 284.8090057373047, 542.3639984130859, 314.98899841308594], 'Font': {'alt_family_name': 'Deja Vu Sans Condensed', 'embedded': True, 'encoding': 'Identity-H', 'family_name': 'Deja Vu Sans Condensed', 'font_type': 'CIDFontType2', 'italic': True, 'monospaced': False, 'name': 'MPDFAA+DejaVuSansCondensed-Oblique', 'subset': True, 'weight': 400}, 'HasClip': False, 'Page': 22, 'Path': '//Document/Table[11]/TR[2]/TD[3]/L/LI[2]/LBody/Span', 'Text': 'request for expense reimbursement. ', 'TextSize': 10.0}, {'Bounds': [388.1540069580078, 284.8090057373047, 542.3639984130859, 348.6289978027344], 'Page': 22, 'Path': '//Document/Table[11]/TR[2]/TD[3]/L/LI[2]/LBody'}, {'Bounds': [388.1540069580078, 284.8090057373047, 542.3639984130859, 348.6289978027344], 'Lang': 'en', 'Page': 22, 'Path': '//Document/Table[11]/TR[2]/TD[3]/L/LI[2]', 'attributes': {'LineHeight': 16}}]",,,
